Page,PageComplete,Type,Accession,Code,Catalog,Deaccession,Date,Temp#,Genus,Species
Page,PageComplete,Type,Accession,Code,Catalog,Deaccession,Date,Temp#,Genus,Species
4,True,SKINS,11550,E,121036,172,1997-05-01,,,
4,True,SKINS,11550,E,121037,172,1997-05-01,,,
4,True,SKINS,11550,E,121038,172,1997-05-01,,,
4,True,SKINS,11550,G,121026,172,1997-05-01,,,
4,True,SKINS,11550,G,121027,172,1997-05-01,,,
4,True,SKINS,11551,E,121163,172,1997-05-01,,,
4,True,SKINS,11551,E,121282,172,1997-05-01,,,
4,True,SKINS,11551,E,121430,172,1997-05-01,,,
4,True,SKINS,11551,E,121455,172,1997-05-01,,,
4,True,SKINS,11551,E,121556,172,1997-05-01,,,
4,True,SKINS,11551,E,121560,172,1997-05-01,,,
4,True,SKINS,11551,E,121564,172,1997-05-01,,,
4,True,SKINS,11551,E,121612,172,1997-05-01,,,
4,True,SKINS,11551,E,122029,172,1997-05-01,,,
4,True,SKINS,11551,E,122118,172,1997-05-01,,,
4,True,SKINS,11551,E,122119,172,1997-05-01,,,
4,True,SKINS,11558,E,122306,172,1997-05-01,,,
4,True,SKINS,11617,E,122509,172,1997-05-01,,,
4,True,SKINS,11857,E,122390,172,1997-05-01,,,
4,True,SKINS,11857,E,122391,172,1997-05-01,,,
4,True,SKINS,11857,E,122392,172,1997-05-01,,,
4,True,SKINS,11857,E,122393,172,1997-05-01,,,
4,True,SKINS,11857,E,122394,172,1997-05-01,,,
4,True,SKINS,11857,E,122395,172,1997-05-01,,,
4,True,SKINS,11857,E,122396,172,1997-05-01,,,
4,True,SKINS,11857,E,122397,172,1997-05-01,,,
4,True,SKINS,11857,E,122398,172,1997-05-01,,,
4,True,SKINS,11857,E,122399,172,1997-05-01,,,
4,True,SKINS,11857,E,122401,172,1997-05-01,,,
4,True,SKINS,11857,E,122402,172,1997-05-01,,,
4,True,SKINS,11857,E,122403,172,1997-05-01,,,
4,True,SKINS,11857,E,122404,172,1997-05-01,,,
4,True,SKINS,11857,E,122405,172,1997-05-01,,,
4,True,SKINS,11857,E,122406,172,1997-05-01,,,
4,True,SKINS,11857,E,122407,172,1997-05-01,,,
4,True,SKINS,11857,E,122408,172,1997-05-01,,,
4,True,SKINS,11857,E,122409,172,1997-05-01,,,
4,True,SKINS,11857,E,122410,172,1997-05-01,,,
4,True,SKINS,11857,E,122411,172,1997-05-01,,,
4,True,SKINS,11857,E,122413,172,1997-05-01,,,
4,True,SKINS,11857,E,122414,172,1997-05-01,,,
4,True,SKINS,11857,E,122415,172,1997-05-01,,,
4,True,SKINS,11857,E,122416,172,1997-05-01,,,
4,True,SKINS,11857,E,122417,172,1997-05-01,,,
4,True,SKINS,11857,E,122418,172,1997-05-01,,,
4,True,SKINS,11857,E,122421,172,1997-05-01,,,
4,True,SKINS,11857,E,122422,172,1997-05-01,,,
4,True,SKINS,11857,E,122423,172,1997-05-01,,,
4,True,SKINS,11857,E,122424,172,1997-05-01,,,
4,True,SKINS,11857,E,122425,172,1997-05-01,,,
4,True,SKINS,11857,E,122426,172,1997-05-01,,,
4,True,SKINS,11857,E,122427,172,1997-05-01,,,
4,True,SKINS,11857,E,122428,172,1997-05-01,,,
4,True,SKINS,11857,E,122429,172,1997-05-01,,,
4,True,SKINS,11857,E,122430,172,1997-05-01,,,
4,True,SKINS,11857,E,122431,172,1997-05-01,,,
4,True,SKINS,11857,E,122432,172,1997-05-01,,,
4,True,SKINS,11857,E,122433,172,1997-05-01,,,
4,True,SKINS,11857,E,122434,172,1997-05-01,,,
4,True,SKINS,11857,E,122435,172,1997-05-01,,,
4,True,SKINS,11857,E,122436,172,1997-05-01,,,
4,True,SKINS,11857,E,122437,172,1997-05-01,,,
4,True,SKINS,11857,E,122439,172,1997-05-01,,,
4,True,SKINS,11857,E,122440,172,1997-05-01,,,
4,True,SKINS,11857,E,122441,172,1997-05-01,,,
4,True,SKINS,11857,E,122442,172,1997-05-01,,,
4,True,SKINS,11857,E,122443,172,1997-05-01,,,
4,True,SKINS,11857,E,122444,172,1997-05-01,,,
4,True,SKINS,11857,E,122445,172,1997-05-01,,,
4,True,SKINS,11857,E,122446,172,1997-05-01,,,
4,True,SKINS,11857,E,122447,172,1997-05-01,,,
4,True,SKINS,11857,E,122448,172,1997-05-01,,,
4,True,SKINS,11857,E,122449,172,1997-05-01,,,
4,True,SKINS,11857,E,122450,172,1997-05-01,,,
4,True,SKINS,11857,E,122451,172,1997-05-01,,,
4,True,SKINS,11857,E,122452,172,1997-05-01,,,
4,True,SKINS,11857,E,122453,172,1997-05-01,,,
4,True,SKINS,11857,E,122454,172,1997-05-01,,,
4,True,SKINS,11857,E,122455,172,1997-05-01,,,
4,True,SKINS,11857,E,122456,172,1997-05-01,,,
4,True,SKINS,11857,E,122457,172,1997-05-01,,,
4,True,SKINS,11857,E,122458,172,1997-05-01,,,
4,True,SKINS,11857,E,122459,172,1997-05-01,,,
4,True,SKINS,11857,E,122460,172,1997-05-01,,,
4,True,SKINS,11857,E,122461,172,1997-05-01,,,
4,True,SKINS,11857,E,122463,172,1997-05-01,,,
4,True,SKINS,11857,E,122464,172,1997-05-01,,,
4,True,SKINS,11857,E,122465,172,1997-05-01,,,
4,True,SKINS,11857,E,122466,172,1997-05-01,,,
4,True,SKINS,11857,E,122467,172,1997-05-01,,,
4,True,SKINS,11857,E,122468,172,1997-05-01,,,
4,True,SKINS,11857,E,122469,172,1997-05-01,,,
4,True,SKINS,11857,E,122470,172,1997-05-01,,,
4,True,SKINS,11857,E,122471,172,1997-05-01,,,
4,True,SKINS,11857,E,122472,172,1997-05-01,,,
4,True,SKINS,11857,E,122473,172,1997-05-01,,,
4,True,SKINS,11857,E,122474,172,1997-05-01,,,
4,True,SKINS,11857,E,122475,172,1997-05-01,,,
4,True,SKINS,11857,E,122476,172,1997-05-01,,,
4,True,SKINS,11857,E,122477,172,1997-05-01,,,
4,True,SKINS,11857,E,122478,172,1997-05-01,,,
4,True,SKINS,11857,E,122479,172,1997-05-01,,,
4,True,SKINS,11857,E,122480,172,1997-05-01,,,
4,True,SKINS,11857,E,122481,172,1997-05-01,,,
4,True,SKINS,11857,E,122482,172,1997-05-01,,,
4,True,SKINS,11857,E,122483,172,1997-05-01,,,
4,True,SKINS,11857,E,122484,172,1997-05-01,,,
4,True,SKINS,11857,E,122485,172,1997-05-01,,,
4,True,SKINS,11857,E,122486,172,1997-05-01,,,
4,True,SKINS,11857,E,122487,172,1997-05-01,,,
4,True,SKINS,11857,E,122488,172,1997-05-01,,,
4,True,SKINS,11857,E,122489,172,1997-05-01,,,
4,True,SKINS,11857,E,122490,172,1997-05-01,,,
4,True,SKINS,11857,E,122491,172,1997-05-01,,,
4,True,SKINS,11857,E,122492,172,1997-05-01,,,
4,True,SKINS,11857,E,122493,172,1997-05-01,,,
4,True,SKINS,11857,E,122494,172,1997-05-01,,,
4,True,SKINS,11857,E,122495,172,1997-05-01,,,
4,True,SKINS,11857,E,122496,172,1997-05-01,,,
4,True,SKINS,11857,E,122497,172,1997-05-01,,,
4,True,SKINS,11857,E,122498,172,1997-05-01,,,
4,True,SKINS,11857,E,122499,172,1997-05-01,,,
4,True,SKINS,11857,E,122500,172,1997-05-01,,,
4,True,SKINS,11857,E,122501,172,1997-05-01,,,
4,True,SKINS,11857,E,122502,172,1997-05-01,,,
4,True,SKINS,11857,E,122503,172,1997-05-01,,,
4,True,SKINS,11857,E,122504,172,1997-05-01,,,
4,True,SKINS,11857,E,122505,172,1997-05-01,,,
4,True,SKINS,11857,E,122506,172,1997-05-01,,,
4,True,SKINS,11857,E,122507,172,1997-05-01,,,
4,True,SKINS,11857,G,122400,172,1997-05-01,,,
4,True,SKINS,11858,E,122515,172,1997-05-01,,,
4,True,SKINS,11858,E,122611,172,1997-05-01,,,
4,True,SKINS,11858,E,122638,172,1997-05-01,,,
4,True,SKINS,11858,E,122655,172,1997-05-01,,,
4,True,SKINS,11889,E,124780,172,1997-05-01,,,
4,True,SKINS,11889,E,124781,172,1997-05-01,,,
4,True,SKINS,11889,E,124782,172,1997-05-01,,,
4,True,SKINS,11889,E,124783,172,1997-05-01,,,
4,True,SKINS,11889,E,124784,172,1997-05-01,,,
4,True,SKINS,11889,E,124785,172,1997-05-01,,,
4,True,SKINS,11889,E,124786,172,1997-05-01,,,
4,True,SKINS,11889,E,124787,172,1997-05-01,,,
4,True,SKINS,11889,E,124788,172,1997-05-01,,,
4,True,SKINS,11889,E,124789,172,1997-05-01,,,
4,True,SKINS,11889,E,124790,172,1997-05-01,,,
4,True,SKINS,11889,E,124791,172,1997-05-01,,,
4,True,SKINS,11889,E,124792,172,1997-05-01,,,
4,True,SKINS,11889,E,124793,172,1997-05-01,,,
4,True,SKINS,11889,E,124794,172,1997-05-01,,,
4,True,SKINS,11889,E,124795,172,1997-05-01,,,
4,True,SKINS,11889,E,124796,172,1997-05-01,,,
4,True,SKINS,11889,E,124797,172,1997-05-01,,,
4,True,SKINS,11889,E,124798,172,1997-05-01,,,
4,True,SKINS,11889,E,124799,172,1997-05-01,,,
4,True,SKINS,11889,E,124800,172,1997-05-01,,,
4,True,SKINS,11889,E,124801,172,1997-05-01,,,
4,True,SKINS,11889,E,124802,172,1997-05-01,,,
4,True,SKINS,11889,E,124803,172,1997-05-01,,,
5,True,SKINS,120,G,234,172,1997-05-01,,,
5,True,SKINS,122,E,235,172,1997-05-01,,,
5,True,SKINS,1219,E,4501,172,1997-05-01,,,
5,True,SKINS,1219,E,4506,172,1997-05-01,,,
5,True,SKINS,1219,E,4533,172,1997-05-01,,,
5,True,SKINS,1219,E,4575,172,1997-05-01,,,
5,True,SKINS,1219,E,4580,172,1997-05-01,,,
5,True,SKINS,1219,E,4603,172,1997-05-01,,,
5,True,SKINS,1219,E,4604,172,1997-05-01,,,
5,True,SKINS,1219,E,4609,172,1997-05-01,,,
5,True,SKINS,1219,E,4630,172,1997-05-01,,,
5,True,SKINS,1219,E,4664,172,1997-05-01,,,
5,True,SKINS,1219,E,4666,172,1997-05-01,,,
5,True,SKINS,1245,E,4688,172,1997-05-01,,,
5,True,SKINS,11889,E,124804,172,1997-05-01,,,
5,True,SKINS,11889,E,124805,172,1997-05-01,,,
5,True,SKINS,11889,E,124806,172,1997-05-01,,,
5,True,SKINS,11889,E,124807,172,1997-05-01,,,
5,True,SKINS,11889,E,124809,172,1997-05-01,,,
5,True,SKINS,11889,E,124810,172,1997-05-01,,,
5,True,SKINS,11889,E,124811,172,1997-05-01,,,
5,True,SKINS,11889,E,124812,172,1997-05-01,,,
5,True,SKINS,11889,E,124813,172,1997-05-01,,,
5,True,SKINS,11889,E,124814,172,1997-05-01,,,
5,True,SKINS,11889,E,124815,172,1997-05-01,,,
5,True,SKINS,11889,E,124816,172,1997-05-01,,,
5,True,SKINS,11889,E,124817,172,1997-05-01,,,
5,True,SKINS,11889,E,124818,172,1997-05-01,,,
5,True,SKINS,11889,E,124819,172,1997-05-01,,,
5,True,SKINS,11889,E,124820,172,1997-05-01,,,
5,True,SKINS,11889,E,124821,172,1997-05-01,,,
5,True,SKINS,11889,E,124822,172,1997-05-01,,,
5,True,SKINS,11889,E,124823,172,1997-05-01,,,
5,True,SKINS,11889,E,124824,172,1997-05-01,,,
5,True,SKINS,11889,E,124825,172,1997-05-01,,,
5,True,SKINS,11889,E,124826,172,1997-05-01,,,
5,True,SKINS,11889,E,124827,172,1997-05-01,,,
5,True,SKINS,11889,E,124828,172,1997-05-01,,,
5,True,SKINS,11889,E,124829,172,1997-05-01,,,
5,True,SKINS,11889,E,124830,172,1997-05-01,,,
5,True,SKINS,11889,E,124831,172,1997-05-01,,,
5,True,SKINS,11889,E,124832,172,1997-05-01,,,
5,True,SKINS,11889,E,124833,172,1997-05-01,,,
5,True,SKINS,11889,E,124834,172,1997-05-01,,,
5,True,SKINS,11889,E,124835,172,1997-05-01,,,
5,True,SKINS,11889,E,124836,172,1997-05-01,,,
5,True,SKINS,11889,E,124837,172,1997-05-01,,,
5,True,SKINS,11889,E,124838,172,1997-05-01,,,
5,True,SKINS,11889,E,124839,172,1997-05-01,,,
5,True,SKINS,11889,E,124840,172,1997-05-01,,,
5,True,SKINS,11889,E,124841,172,1997-05-01,,,
5,True,SKINS,11889,E,124842,172,1997-05-01,,,
5,True,SKINS,11889,E,124843,172,1997-05-01,,,
5,True,SKINS,11889,E,124844,172,1997-05-01,,,
5,True,SKINS,11889,E,124845,172,1997-05-01,,,
5,True,SKINS,11889,E,124846,172,1997-05-01,,,
5,True,SKINS,11889,E,124847,172,1997-05-01,,,
5,True,SKINS,11889,E,124848,172,1997-05-01,,,
5,True,SKINS,11889,E,124849,172,1997-05-01,,,
5,True,SKINS,11889,E,124850,172,1997-05-01,,,
5,True,SKINS,11889,E,124851,172,1997-05-01,,,
5,True,SKINS,11889,E,124852,172,1997-05-01,,,
5,True,SKINS,11889,E,124853,172,1997-05-01,,,
5,True,SKINS,11889,E,124854,172,1997-05-01,,,
5,True,SKINS,11889,E,124855,172,1997-05-01,,,
5,True,SKINS,11889,E,124856,172,1997-05-01,,,
5,True,SKINS,11889,E,124857,172,1997-05-01,,,
5,True,SKINS,11889,E,124858,172,1997-05-01,,,
5,True,SKINS,11889,E,124859,172,1997-05-01,,,
5,True,SKINS,11889,E,124860,172,1997-05-01,,,
5,True,SKINS,11889,E,124861,172,1997-05-01,,,
5,True,SKINS,11889,E,124862,172,1997-05-01,,,
5,True,SKINS,11889,E,124863,172,1997-05-01,,,
5,True,SKINS,11889,E,124864,172,1997-05-01,,,
5,True,SKINS,11889,E,124865,172,1997-05-01,,,
5,True,SKINS,11889,E,124866,172,1997-05-01,,,
5,True,SKINS,11889,E,124867,172,1997-05-01,,,
5,True,SKINS,11889,E,124868,172,1997-05-01,,,
5,True,SKINS,11967,E,122972,172,1997-05-01,,,
5,True,SKINS,11969,E,123598,172,1997-05-01,,,
5,True,SKINS,11969,E,123728,172,1997-05-01,,,
5,True,SKINS,12057,E,124869,172,1997-05-01,,,
5,True,SKINS,12170,E,123921,172,1997-05-01,,,
5,True,SKINS,12170,E,123975,172,1997-05-01,,,
5,True,SKINS,12170,E,123993,172,1997-05-01,,,
5,True,SKINS,12170,E,124043,172,1997-05-01,,,
5,True,SKINS,12170,E,124045,172,1997-05-01,,,
5,True,SKINS,12170,E,124065,172,1997-05-01,,,
5,True,SKINS,12170,E,124110,172,1997-05-01,,,
5,True,SKINS,12170,E,124111,172,1997-05-01,,,
5,True,SKINS,12170,E,124119,172,1997-05-01,,,
5,True,SKINS,12170,E,124178,172,1997-05-01,,,
5,True,SKINS,12170,E,124195,172,1997-05-01,,,
5,True,SKINS,12170,E,124215,172,1997-05-01,,,
5,True,SKINS,12170,E,124216,172,1997-05-01,,,
5,True,SKINS,12170,E,124256,172,1997-05-01,,,
5,True,SKINS,12170,E,124376,172,1997-05-01,,,
5,True,SKINS,12170,E,124534,172,1997-05-01,,,
5,True,SKINS,12170,E,124885,172,1997-05-01,,,
5,True,SKINS,12170,G,124719,172,1997-05-01,,,
5,True,SKINS,12171,E,124779,172,1997-05-01,,,
5,True,SKINS,12171,E,124870,172,1997-05-01,,,
5,True,SKINS,12171,E,124871,172,1997-05-01,,,
5,True,SKINS,12171,E,124872,172,1997-05-01,,,
5,True,SKINS,12171,E,124873,172,1997-05-01,,,
5,True,SKINS,12171,E,124874,172,1997-05-01,,,
5,True,SKINS,12171,E,124875,172,1997-05-01,,,
5,True,SKINS,12171,E,124876,172,1997-05-01,,,
5,True,SKINS,12171,E,124877,172,1997-05-01,,,
5,True,SKINS,12171,E,124878,172,1997-05-01,,,
5,True,SKINS,12171,E,124879,172,1997-05-01,,,
5,True,SKINS,12171,E,124880,172,1997-05-01,,,
5,True,SKINS,12171,E,124881,172,1997-05-01,,,
5,True,SKINS,12171,G,124882,172,1997-05-01,,,
5,True,SKINS,12179,E,124987,172,1997-05-01,,,
5,True,SKINS,12543,E,125000,172,1997-05-01,,,
5,True,SKINS,12544,E,125068,172,1997-05-01,,,
5,True,SKINS,12545,E,125107,172,1997-05-01,,,
5,True,SKINS,12545,E,125108,172,1997-05-01,,,
5,True,SKINS,12545,E,125109,172,1997-05-01,,,
5,True,SKINS,12545,E,125110,172,1997-05-01,,,
5,True,SKINS,12545,E,125111,172,1997-05-01,,,
5,True,SKINS,12545,E,125112,172,1997-05-01,,,
5,True,SKINS,12545,E,125113,172,1997-05-01,,,
5,True,SKINS,12545,E,125114,172,1997-05-01,,,
5,True,SKINS,12545,E,125115,172,1997-05-01,,,
5,True,SKINS,12545,E,125116,172,1997-05-01,,,
5,True,SKINS,12545,E,125117,172,1997-05-01,,,
5,True,SKINS,12545,E,125118,172,1997-05-01,,,
5,True,SKINS,12545,E,125119,172,1997-05-01,,,
5,True,SKINS,12545,E,125120,172,1997-05-01,,,
5,True,SKINS,12545,E,125121,172,1997-05-01,,,
5,True,SKINS,12545,E,125122,172,1997-05-01,,,
5,True,SKINS,12545,E,125123,172,1997-05-01,,,
5,True,SKINS,12545,E,125124,172,1997-05-01,,,
5,True,SKINS,12545,E,125125,172,1997-05-01,,,
5,True,SKINS,12545,E,125126,172,1997-05-01,,,
5,True,SKINS,12545,E,125127,172,1997-05-01,,,
5,True,SKINS,12545,E,125128,172,1997-05-01,,,
5,True,SKINS,12545,E,125129,172,1997-05-01,,,
5,True,SKINS,12545,E,125130,172,1997-05-01,,,
5,True,SKINS,12545,E,125131,172,1997-05-01,,,
5,True,SKINS,12545,E,125132,172,1997-05-01,,,
5,True,SKINS,12545,E,125133,172,1997-05-01,,,
5,True,SKINS,12545,E,125134,172,1997-05-01,,,
5,True,SKINS,12545,E,125135,172,1997-05-01,,,
5,True,SKINS,12545,E,125136,172,1997-05-01,,,
5,True,SKINS,12545,E,125137,172,1997-05-01,,,
5,True,SKINS,12545,E,125138,172,1997-05-01,,,
5,True,SKINS,12545,E,125139,172,1997-05-01,,,
5,True,SKINS,12545,E,125140,172,1997-05-01,,,
5,True,SKINS,12545,E,125141,172,1997-05-01,,,
5,True,SKINS,12545,E,125142,172,1997-05-01,,,
5,True,SKINS,12545,E,125143,172,1997-05-01,,,
5,True,SKINS,12545,E,125144,172,1997-05-01,,,
5,True,SKINS,12545,E,125145,172,1997-05-01,,,
5,True,SKINS,12545,E,125146,172,1997-05-01,,,
5,True,SKINS,12545,E,125147,172,1997-05-01,,,
5,True,SKINS,12545,E,125148,172,1997-05-01,,,
5,True,SKINS,12545,E,125149,172,1997-05-01,,,
5,True,SKINS,12545,E,125150,172,1997-05-01,,,
5,True,SKINS,12545,E,125151,172,1997-05-01,,,
6,True,SKINS,1285,E,4704,172,1997-05-01,,,
6,True,SKINS,1285,E,4705,172,1997-05-01,,,
6,True,SKINS,1285,E,4706,172,1997-05-01,,,
6,True,SKINS,1285,E,4707,172,1997-05-01,,,
6,True,SKINS,1285,E,4708,172,1997-05-01,,,
6,True,SKINS,1285,E,4709,172,1997-05-01,,,
6,True,SKINS,1285,E,4710,172,1997-05-01,,,
6,True,SKINS,1285,E,4711,172,1997-05-01,,,
6,True,SKINS,1285,E,4712,172,1997-05-01,,,
6,True,SKINS,1285,E,4713,172,1997-05-01,,,
6,True,SKINS,1285,E,4714,172,1997-05-01,,,
6,True,SKINS,1285,E,4715,172,1997-05-01,,,
6,True,SKINS,1285,E,4716,172,1997-05-01,,,
6,True,SKINS,1285,E,4717,172,1997-05-01,,,
6,True,SKINS,1285,E,4718,172,1997-05-01,,,
6,True,SKINS,1285,E,4719,172,1997-05-01,,,
6,True,SKINS,1285,E,4720,172,1997-05-01,,,
6,True,SKINS,1285,E,4721,172,1997-05-01,,,
6,True,SKINS,1285,E,4722,172,1997-05-01,,,
6,True,SKINS,1285,E,4723,172,1997-05-01,,,
6,True,SKINS,1285,E,4724,172,1997-05-01,,,
6,True,SKINS,1288,E,4726,172,1997-05-01,,,
6,True,SKINS,12545,E,125152,172,1997-05-01,,,
6,True,SKINS,12545,E,125153,172,1997-05-01,,,
6,True,SKINS,12545,E,125154,172,1997-05-01,,,
6,True,SKINS,12545,E,125155,172,1997-05-01,,,
6,True,SKINS,12545,E,125156,172,1997-05-01,,,
6,True,SKINS,12545,E,125157,172,1997-05-01,,,
6,True,SKINS,12545,E,125158,172,1997-05-01,,,
6,True,SKINS,12545,E,125159,172,1997-05-01,,,
6,True,SKINS,12545,E,125160,172,1997-05-01,,,
6,True,SKINS,12545,E,125161,172,1997-05-01,,,
6,True,SKINS,12545,E,125162,172,1997-05-01,,,
6,True,SKINS,12545,E,125163,172,1997-05-01,,,
6,True,SKINS,12545,E,125164,172,1997-05-01,,,
6,True,SKINS,12545,E,125165,172,1997-05-01,,,
6,True,SKINS,12545,E,125166,172,1997-05-01,,,
6,True,SKINS,12545,E,125167,172,1997-05-01,,,
6,True,SKINS,12545,E,125168,172,1997-05-01,,,
6,True,SKINS,12545,E,125169,172,1997-05-01,,,
6,True,SKINS,12545,E,125170,172,1997-05-01,,,
6,True,SKINS,12545,E,125171,172,1997-05-01,,,
6,True,SKINS,12545,E,125172,172,1997-05-01,,,
6,True,SKINS,12545,E,125173,172,1997-05-01,,,
6,True,SKINS,12545,E,125174,172,1997-05-01,,,
6,True,SKINS,12545,E,125175,172,1997-05-01,,,
6,True,SKINS,12545,E,125177,172,1997-05-01,,,
6,True,SKINS,12545,E,125178,172,1997-05-01,,,
6,True,SKINS,12546,E,125181,172,1997-05-01,,,
6,True,SKINS,12546,E,125186,172,1997-05-01,,,
6,True,SKINS,12546,E,125203,172,1997-05-01,,,
6,True,SKINS,12546,E,125215,172,1997-05-01,,,
6,True,SKINS,12546,E,125424,172,1997-05-01,,,
6,True,SKINS,12546,E,125489,172,1997-05-01,,,
6,True,SKINS,12546,E,125506,172,1997-05-01,,,
6,True,SKINS,12546,E,125551,172,1997-05-01,,,
6,True,SKINS,12546,E,125704,172,1997-05-01,,,
6,True,SKINS,12546,E,125874,172,1997-05-01,,,
6,True,SKINS,12546,E,126496,172,1997-05-01,,,
6,True,SKINS,12566,E,126654,172,1997-05-01,,,
6,True,SKINS,12586,E,126741,172,1997-05-01,,,
6,True,SKINS,12796,E,128321,172,1997-05-01,,,
6,True,SKINS,12800,E,126745,172,1997-05-01,,,
6,True,SKINS,12800,E,126746,172,1997-05-01,,,
6,True,SKINS,12802,E,126831,172,1997-05-01,,,
6,True,SKINS,12802,E,127110,172,1997-05-01,,,
6,True,SKINS,12802,E,127451,172,1997-05-01,,,
6,True,SKINS,12802,E,127545,172,1997-05-01,,,
6,True,SKINS,12802,E,127937,172,1997-05-01,,,
6,True,SKINS,12802,E,128011,172,1997-05-01,,,
6,True,SKINS,12802,E,128012,172,1997-05-01,,,
6,True,SKINS,12802,E,128083,172,1997-05-01,,,
6,True,SKINS,12802,E,128181,172,1997-05-01,,,
6,True,SKINS,12802,E,128207,172,1997-05-01,,,
6,True,SKINS,12803,E,128229,172,1997-05-01,,,
6,True,SKINS,12879,E,128274,172,1997-05-01,,,
6,True,SKINS,12879,E,128275,172,1997-05-01,,,
6,True,SKINS,12879,E,128276,172,1997-05-01,,,
6,True,SKINS,12879,E,128277,172,1997-05-01,,,
6,True,SKINS,12879,E,128278,172,1997-05-01,,,
6,True,SKINS,12879,E,128279,172,1997-05-01,,,
6,True,SKINS,12879,E,128280,172,1997-05-01,,,
6,True,SKINS,12879,E,128281,172,1997-05-01,,,
6,True,SKINS,12879,E,128282,172,1997-05-01,,,
6,True,SKINS,12879,E,128283,172,1997-05-01,,,
6,True,SKINS,12879,E,128284,172,1997-05-01,,,
6,True,SKINS,12879,E,128285,172,1997-05-01,,,
6,True,SKINS,12879,E,128286,172,1997-05-01,,,
6,True,SKINS,12879,E,128287,172,1997-05-01,,,
6,True,SKINS,12879,E,128288,172,1997-05-01,,,
6,True,SKINS,12879,E,128289,172,1997-05-01,,,
6,True,SKINS,12879,E,128290,172,1997-05-01,,,
6,True,SKINS,12879,E,128291,172,1997-05-01,,,
6,True,SKINS,12879,E,128292,172,1997-05-01,,,
6,True,SKINS,12879,E,128293,172,1997-05-01,,,
6,True,SKINS,12879,E,128294,172,1997-05-01,,,
6,True,SKINS,12879,E,128295,172,1997-05-01,,,
6,True,SKINS,12879,E,128296,172,1997-05-01,,,
6,True,SKINS,12879,E,128297,172,1997-05-01,,,
6,True,SKINS,12879,E,128298,172,1997-05-01,,,
6,True,SKINS,12879,E,128299,172,1997-05-01,,,
6,True,SKINS,12879,E,128300,172,1997-05-01,,,
6,True,SKINS,12879,E,128301,172,1997-05-01,,,
6,True,SKINS,12879,E,128302,172,1997-05-01,,,
6,True,SKINS,12879,E,128303,172,1997-05-01,,,
6,True,SKINS,12879,E,128304,172,1997-05-01,,,
6,True,SKINS,12879,E,128305,172,1997-05-01,,,
6,True,SKINS,12879,E,128306,172,1997-05-01,,,
6,True,SKINS,12879,E,128308,172,1997-05-01,,,
6,True,SKINS,12879,E,128309,172,1997-05-01,,,
6,True,SKINS,12879,E,128310,172,1997-05-01,,,
6,True,SKINS,12879,E,128311,172,1997-05-01,,,
6,True,SKINS,12879,E,128312,172,1997-05-01,,,
6,True,SKINS,12879,E,128313,172,1997-05-01,,,
6,True,SKINS,12879,E,128314,172,1997-05-01,,,
6,True,SKINS,12879,E,128315,172,1997-05-01,,,
6,True,SKINS,12879,E,128316,172,1997-05-01,,,
6,True,SKINS,12879,E,128317,172,1997-05-01,,,
6,True,SKINS,12879,E,128318,172,1997-05-01,,,
6,True,SKINS,12879,E,128319,172,1997-05-01,,,
6,True,SKINS,12879,E,128320,172,1997-05-01,,,
6,True,SKINS,12879,E,128322,172,1997-05-01,,,
6,True,SKINS,12879,E,128323,172,1997-05-01,,,
6,True,SKINS,12879,E,128324,172,1997-05-01,,,
6,True,SKINS,12879,E,128325,172,1997-05-01,,,
6,True,SKINS,12879,E,128326,172,1997-05-01,,,
6,True,SKINS,12879,E,128327,172,1997-05-01,,,
6,True,SKINS,12879,E,128328,172,1997-05-01,,,
6,True,SKINS,12879,E,128329,172,1997-05-01,,,
6,True,SKINS,12879,E,1238307,172,1997-05-01,,,
6,True,SKINS,12902,E,128330,172,1997-05-01,,,
6,True,SKINS,12903,E,128343,172,1997-05-01,,,
6,True,SKINS,12903,E,128364,172,1997-05-01,,,
6,True,SKINS,12903,E,128372,172,1997-05-01,,,
6,True,SKINS,12903,E,128390,172,1997-05-01,,,
6,True,SKINS,12903,E,128415,172,1997-05-01,,,
6,True,SKINS,12903,E,128425,172,1997-05-01,,,
6,True,SKINS,13140,E,128520,172,1997-05-01,,,
6,True,SKINS,13140,E,128521,172,1997-05-01,,,
6,True,SKINS,13140,E,128522,172,1997-05-01,,,
6,True,SKINS,13140,E,128523,172,1997-05-01,,,
6,True,SKINS,13140,E,128524,172,1997-05-01,,,
6,True,SKINS,13140,E,128525,172,1997-05-01,,,
6,True,SKINS,13140,E,128526,172,1997-05-01,,,
6,True,SKINS,13140,E,128527,172,1997-05-01,,,
6,True,SKINS,13140,E,128528,172,1997-05-01,,,
6,True,SKINS,13140,E,128529,172,1997-05-01,,,
6,True,SKINS,13140,E,128530,172,1997-05-01,,,
6,True,SKINS,13140,E,128531,172,1997-05-01,,,
6,True,SKINS,13140,E,128532,172,1997-05-01,,,
6,True,SKINS,13140,E,128533,172,1997-05-01,,,
6,True,SKINS,13140,E,128534,172,1997-05-01,,,
6,True,SKINS,13140,E,128535,172,1997-05-01,,,
6,True,SKINS,13140,E,128536,172,1997-05-01,,,
6,True,SKINS,13140,E,128537,172,1997-05-01,,,
6,True,SKINS,13140,E,128538,172,1997-05-01,,,
6,True,SKINS,13140,E,128539,172,1997-05-01,,,
6,True,SKINS,13140,E,128540,172,1997-05-01,,,
